bssid,ssid,signal_strength,channel,frequency,encryption,vendor,timestamp,is_rogue
80:6e:c8:88:94:80,LAN_735,-39.3,40,5200,WPA3,Aruba,2025-12-07 16:07:47,0
7e:98:10:e6:86:b2,Company_560,-37.6,48,5240,WPA2,Microsoft,2025-12-07 16:07:47,0
c6:60:33:14:75:50,LAN_701,-78.7,149,5745,WPA,Intel,2025-12-07 16:07:47,0
b4:fb:e8:bf:c8:94,Router_194,-34.3,48,5240,WPA,Belkin,2025-12-07 16:07:47,0
f5:63:d2:d0:a4:8d,Family_590,-47.9,44,5220,WPA2,Microsoft,2025-12-07 16:07:47,0
6c:94:20:17:70:86,WLAN_910,-65.6,165,5825,WPA,Meraki,2025-12-07 16:07:47,0
d8:96:1b:48:ed:e7,WLAN_906,-66.6,40,5200,WPA,Cisco,2025-12-07 16:07:47,0
8e:d8:c8:a3:4b:21,Network_643,-48.3,157,5785,WPA3,Buffalo,2025-12-07 16:07:47,0
19:64:45:ff:cf:56,Server_835,-15.6,6,2437,WPA,Netgear,2025-12-07 16:07:47,0
dd:ee:d3:59:06:16,Access_408,-52.7,1,2412,WPA2,Xiaomi,2025-12-07 16:07:47,0
c2:f4:03:b4:98:c7,MainOffice_399,-45.9,165,5825,WPA2,Google,2025-12-07 16:07:47,0
ef:b1:95:4b:fd:d0,Work_417,-40.9,157,5785,WPA,Ruckus,2025-12-07 16:07:47,0
be:c3:ef:e7:34:5e,Family_39,-50.7,36,5180,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
64:d1:1c:6f:a9:a4,Public_Network,-23.9,13,2472,WEP,Guest,2025-12-07 16:07:47,1
1b:60:f3:09:3d:5c,Private_575,-49.8,161,5805,WPA2,Belkin,2025-12-07 16:07:47,0
ad:74:14:e5:d6:36,Staff_493,-55.9,6,2437,WPA3,Xiaomi,2025-12-07 16:07:47,0
07:f1:51:d3:80:24,Admin_159,-68.9,149,5745,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
be:54:48:94:68:be,LAN_302,-51.0,153,5765,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
99:b0:c0:67:7b:69,Main_522,-66.5,1,2412,WPA3,Microsoft,2025-12-07 16:07:47,0
dc:44:87:bb:ce:bb,Staff_612,-50.9,40,5200,WPA2,ASUS,2025-12-07 16:07:47,0
c6:a7:ea:c8:54:fb,Work_850,-35.7,44,5220,WPA3,Xiaomi,2025-12-07 16:07:47,0
1b:e9:ef:02:24:e3,Corporate_13,-46.4,48,5240,WPA2,TP-Link,2025-12-07 16:07:47,0
ea:45:e4:d7:c3:bb,Guest_Access,-38.9,2,2417,WEP,Public,2025-12-07 16:07:47,1
29:f0:09:1a:b3:72,Access_780,-58.1,40,5200,WPA,Motorola,2025-12-07 16:07:47,0
62:b2:8e:4c:3a:00,Staff_879,-35.9,165,5825,WPA,Motorola,2025-12-07 16:07:47,0
ae:52:34:af:be:a5,Home_Network_862,-26.4,40,5200,WPA3,Xiaomi,2025-12-07 16:07:47,0
74:82:b3:ec:6d:dd,LAN_544,-34.1,153,5765,WPA3,TP-Link,2025-12-07 16:07:47,0
72:0e:4f:61:d3:86,Staff_125,-53.3,48,5240,WPA2,Microsoft,2025-12-07 16:07:47,0
cb:0e:5c:15:75:42,Admin_564,-31.2,161,5805,WPA,Apple,2025-12-07 16:07:47,0
e7:25:11:96:0a:a3,Staff_849,-52.4,157,5785,WPA3,Cisco,2025-12-07 16:07:47,0
73:0c:43:ee:7a:a2,WiFi_Free,-16.3,14,2477,,Anonymous,2025-12-07 16:07:47,1
86:0a:1b:dd:f9:15,Company_955,-24.9,157,5785,WPA,Zyxel,2025-12-07 16:07:47,0
a9:ee:d4:1f:69:d7,Company_724,-37.3,6,2437,WPA,Meraki,2025-12-07 16:07:47,0
44:1c:3c:49:7c:fe,Network_455,-35.6,157,5785,WPA,Ubiquiti,2025-12-07 16:07:47,0
98:54:65:b2:d6:f6,Office_WiFi_189,-62.3,6,2437,WPA,Ubiquiti,2025-12-07 16:07:47,0
06:ee:34:40:91:ac,Office_WiFi_704,-43.3,1,2412,WPA2,Huawei,2025-12-07 16:07:47,0
cd:9a:42:6b:ce:5b,Unlimited_WiFi,-30.4,9,2452,Open,Suspicious,2025-12-07 16:07:47,1
60:62:e3:7e:c8:a6,Main_849,-52.4,11,2462,WPA2,Amazon,2025-12-07 16:07:47,0
59:9c:fa:30:b2:90,Corporate_993,-44.3,48,5240,WPA2,ASUS,2025-12-07 16:07:47,0
8e:ec:7f:26:e2:32,Guest_550,-32.4,11,2462,WPA,Cisco,2025-12-07 16:07:47,0
7d:05:15:9a:8e:dd,MainOffice_484,-51.5,11,2462,WPA3,Netgear,2025-12-07 16:07:47,0
3c:6a:d4:d3:17:aa,Home_Network_199,-52.9,6,2437,WPA2,Huawei,2025-12-07 16:07:47,0
68:88:43:93:e0:f8,Staff_638,-48.9,161,5805,WPA,Netgear,2025-12-07 16:07:47,0
1f:4f:84:03:9a:d9,Internet_Access,-34.7,7,2442,Open,Anonymous,2025-12-07 16:07:47,1
7b:5f:3d:39:ce:10,Office_WiFi_575,-25.7,44,5220,WPA3,Aruba,2025-12-07 16:07:47,0
ca:f5:4d:e3:22:d9,Office_WiFi_629,-75.5,48,5240,WPA3,Motorola,2025-12-07 16:07:47,0
4c:e7:95:c7:e4:64,Family_837,-49.4,157,5785,WPA2,D-Link,2025-12-07 16:07:47,0
b9:cf:fe:e7:bc:d8,Corporate_34,-39.8,1,2412,WPA2,TP-Link,2025-12-07 16:07:47,0
bd:8d:cc:d2:4d:65,MainOffice_361,-69.2,149,5745,WPA,Buffalo,2025-12-07 16:07:47,0
72:36:c8:bd:bb:0d,Corporate_890,-47.6,44,5220,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
3d:eb:f0:e2:dc:67,MainOffice_340,-72.7,1,2412,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
5d:60:cf:13:3e:ca,Main_889,-61.1,11,2462,WPA2,Qualcomm,2025-12-07 16:07:47,0
3e:bc:27:35:a6:d1,Company_715,-50.8,149,5745,WPA,Apple,2025-12-07 16:07:47,0
7b:2e:8d:07:78:1b,Family_750,-50.9,48,5240,WPA3,Ubiquiti,2025-12-07 16:07:47,0
0c:cf:ff:4a:ea:a3,Work_553,-39.6,153,5765,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
b7:0f:36:61:6e:58,Free_Connection,-34.7,2,2417,,Free,2025-12-07 16:07:47,1
15:53:2d:70:39:32,Work_394,-58.6,44,5220,WPA3,Microsoft,2025-12-07 16:07:47,0
66:86:67:b7:d1:97,Private_804,-46.3,149,5745,WPA3,Amazon,2025-12-07 16:07:47,0
5c:81:f1:8f:2b:b6,Unsecured,-28.0,9,2452,Open,Anonymous,2025-12-07 16:07:47,1
eb:e3:c2:fb:f6:71,Public_WiFi,-5.5,8,2447,Open,Public,2025-12-07 16:07:47,1
be:1e:76:98:7e:84,Access_703,-57.1,1,2412,WPA3,D-Link,2025-12-07 16:07:47,0
e9:bb:8d:05:48:76,Main_116,-54.0,157,5785,WPA2,Apple,2025-12-07 16:07:47,0
4f:2c:8a:49:64:dd,LAN_52,-56.9,11,2462,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
7a:d7:7a:c6:80:d0,Main_83,-76.3,48,5240,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
39:31:06:42:a9:b8,Staff_259,-55.9,44,5220,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
ca:04:eb:a1:4a:97,Family_817,-47.2,153,5765,WPA3,ASUS,2025-12-07 16:07:47,0
ec:f0:a9:96:8e:a8,Main_457,-48.9,157,5785,WPA,Google,2025-12-07 16:07:47,0
7b:87:69:75:67:7f,Company_188,-61.6,149,5745,WPA3,Buffalo,2025-12-07 16:07:47,0
f3:ef:a9:ab:99:d6,Company_656,-60.3,6,2437,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
b5:0d:46:e1:3f:c0,Main_168,-55.2,40,5200,WPA3,Belkin,2025-12-07 16:07:47,0
99:49:15:eb:d2:74,Work_264,-38.5,44,5220,WPA2,Meraki,2025-12-07 16:07:47,0
69:aa:57:0f:ac:0e,Corporate_608,-30.5,44,5220,WPA2,Qualcomm,2025-12-07 16:07:47,0
b6:67:4d:6d:9d:21,Office_WiFi_943,-20.1,44,5220,WPA2,Ubiquiti,2025-12-07 16:07:47,0
61:7e:4d:93:27:eb,Public_Net,-16.5,12,2467,Open,Demo,2025-12-07 16:07:47,1
53:6d:e2:be:e5:ec,Free_Net,-16.1,9,2452,,Guest,2025-12-07 16:07:47,1
29:47:2c:76:00:18,Server_198,-40.2,40,5200,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
37:59:29:8f:47:64,Guest_474,-55.6,44,5220,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
92:c0:41:08:63:bb,Network_591,-39.0,11,2462,WPA3,Amazon,2025-12-07 16:07:47,0
a6:f0:4a:f3:61:ee,Staff_538,-46.9,153,5765,WPA,Microsoft,2025-12-07 16:07:47,0
f3:e6:07:80:30:77,Corporate_750,-50.7,36,5180,WPA,Zyxel,2025-12-07 16:07:47,0
9c:bc:ce:82:67:27,Company_951,-45.8,40,5200,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
f0:b6:b9:8f:2e:f7,Guest_312,-35.6,153,5765,WPA3,Intel,2025-12-07 16:07:47,0
79:cc:37:5c:3a:0e,Staff_702,-39.4,48,5240,WPA2,D-Link,2025-12-07 16:07:47,0
79:03:bb:ff:68:9e,Home_Network_393,-42.1,6,2437,WPA2,Ubiquiti,2025-12-07 16:07:47,0
00:cc:f8:34:bb:57,Guest_535,-56.8,1,2412,WPA2,Xiaomi,2025-12-07 16:07:47,0
12:fc:8c:57:0b:cd,Home_Network_649,-47.1,6,2437,WPA,Microsoft,2025-12-07 16:07:47,0
d7:ff:19:78:77:6d,Open_Access,-27.0,4,2427,,Unknown,2025-12-07 16:07:47,1
21:90:d9:9a:9d:5e,Free_WiFi,-26.1,3,2422,Open,Unidentified,2025-12-07 16:07:47,1
16:68:df:0a:c8:37,Guest_827,-35.4,153,5765,WPA3,Microsoft,2025-12-07 16:07:47,0
16:b8:da:85:4b:bb,Free_Internet,-30.3,7,2442,,Suspicious,2025-12-07 16:07:47,1
32:fa:d0:8f:10:bd,Server_687,-55.0,48,5240,WPA3,Meraki,2025-12-07 16:07:47,0
12:1f:a8:e0:ad:72,Connect_Here,-29.9,9,2452,,Demo,2025-12-07 16:07:47,1
5c:39:48:df:4a:5b,Family_742,-30.6,36,5180,WPA2/WPA3,Intel,2025-12-07 16:07:47,0
65:1c:ff:65:50:37,Family_842,-37.4,44,5220,WPA,Intel,2025-12-07 16:07:47,0
f9:15:da:01:a3:ec,Home_Network_8,-33.6,44,5220,WPA,Apple,2025-12-07 16:07:47,0
f4:9b:c9:7d:2f:f5,Free_Access,-25.7,9,2452,WEP,Test,2025-12-07 16:07:47,1
71:af:0f:56:e6:dc,Family_121,-43.7,44,5220,WPA2/WPA3,Google,2025-12-07 16:07:47,0
d1:e3:e2:4c:c4:c2,Company_457,-47.8,36,5180,WPA2,Linksys,2025-12-07 16:07:47,0
d3:92:6f:da:80:b0,Access_167,-44.3,161,5805,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
e4:f4:f6:38:8b:11,Office_WiFi_497,-57.3,161,5805,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
95:33:b2:ab:bc:62,MainOffice_592,-49.1,6,2437,WPA,TP-Link,2025-12-07 16:07:47,0
4a:db:e6:9f:c6:f8,Access_405,-49.4,6,2437,WPA3,Linksys,2025-12-07 16:07:47,0
a7:c0:01:ba:76:06,Family_418,-52.2,48,5240,WPA3,Buffalo,2025-12-07 16:07:47,0
a6:72:8b:de:04:e3,Admin_632,-43.3,157,5785,WPA3,Ubiquiti,2025-12-07 16:07:47,0
9c:e7:63:20:32:ca,LAN_124,-46.1,44,5220,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
4c:7b:1d:ce:a3:47,LAN_883,-38.3,40,5200,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
93:a8:7c:9a:27:aa,Secure_Network_872,-41.8,1,2412,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
f2:5c:29:86:dc:28,Private_982,-52.3,149,5745,WPA2/WPA3,Intel,2025-12-07 16:07:47,0
43:0e:42:b3:25:42,Main_580,-62.7,149,5745,WPA,Intel,2025-12-07 16:07:47,0
09:27:eb:b2:0f:14,Company_27,-57.9,157,5785,WPA,ASUS,2025-12-07 16:07:47,0
7d:f5:0a:32:42:84,Main_702,-49.7,6,2437,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
c8:c3:68:c8:20:c5,Family_945,-42.6,11,2462,WPA2/WPA3,Google,2025-12-07 16:07:47,0
2f:d5:ab:18:d0:81,Company_382,-29.7,1,2412,WPA3,Samsung,2025-12-07 16:07:47,0
9a:2a:1e:ac:01:dd,Family_743,-59.3,157,5785,WPA,Xiaomi,2025-12-07 16:07:47,0
c7:20:59:4d:b4:ad,Admin_513,-29.2,36,5180,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
b9:2d:df:36:7c:df,Network_990,-66.8,11,2462,WPA,Qualcomm,2025-12-07 16:07:47,0
ec:36:38:7b:08:eb,MainOffice_975,-40.9,161,5805,WPA2,D-Link,2025-12-07 16:07:47,0
ce:22:17:0f:51:76,Network_133,-57.8,157,5785,WPA2/WPA3,Google,2025-12-07 16:07:47,0
0e:ed:7d:44:9d:c0,WLAN_710,-68.5,161,5805,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
24:ae:5e:fe:61:6a,Family_35,-56.9,1,2412,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
e8:42:75:f8:cb:d3,Router_347,-59.7,149,5745,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
75:aa:1a:2c:8f:eb,Server_730,-58.6,44,5220,WPA,Cisco,2025-12-07 16:07:47,0
16:cc:a9:dc:36:05,Corporate_112,-57.9,161,5805,WPA2/WPA3,Cisco,2025-12-07 16:07:47,0
c7:3c:03:20:17:25,Access_646,-45.9,48,5240,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
c8:8a:ee:db:a9:bd,Free_Connection,-16.0,2,2417,,Public,2025-12-07 16:07:47,1
56:d6:35:ca:bb:a6,Open_Access,-29.7,2,2417,WEP,Generic,2025-12-07 16:07:47,1
7e:66:0a:4e:7a:40,Secure_Network_666,-42.7,161,5805,WPA2,TP-Link,2025-12-07 16:07:47,0
b7:e5:f1:15:77:30,Internet_Access,-31.0,13,2472,,Demo,2025-12-07 16:07:47,1
3c:db:3a:2c:af:bb,Access_120,-60.3,48,5240,WPA2,Samsung,2025-12-07 16:07:47,0
f1:76:b6:cf:2f:ab,MainOffice_284,-52.2,153,5765,WPA2/WPA3,Cisco,2025-12-07 16:07:47,0
02:37:c1:e2:eb:96,Free_Connection,-26.2,3,2422,Open,Open,2025-12-07 16:07:47,1
b9:7b:27:f7:a3:18,Main_681,-38.0,153,5765,WPA2/WPA3,D-Link,2025-12-07 16:07:47,0
46:b0:8d:5d:dd:b1,Staff_705,-33.0,11,2462,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
d2:1c:51:0e:84:30,Server_840,-18.9,11,2462,WPA2,Linksys,2025-12-07 16:07:47,0
10:b1:e1:c2:c4:41,WiFi_Free,-11.7,8,2447,Open,Test,2025-12-07 16:07:47,1
4a:fc:dc:8c:b0:ea,Secure_Network_180,-33.5,153,5765,WPA2,D-Link,2025-12-07 16:07:47,0
66:7f:09:c3:b7:f5,LAN_90,-39.2,48,5240,WPA3,Meraki,2025-12-07 16:07:47,0
bf:d6:73:70:ab:bb,Public_Network,-24.0,12,2467,WEP,Unknown,2025-12-07 16:07:47,1
2f:1c:ff:5a:72:98,Network_212,-73.6,165,5825,WPA2,Xiaomi,2025-12-07 16:07:47,0
24:9f:42:de:55:0b,Work_342,-30.9,157,5785,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
c0:69:cc:5e:03:b9,Company_639,-56.9,36,5180,WPA,Ubiquiti,2025-12-07 16:07:47,0
03:aa:a4:dc:2e:bb,Corporate_362,-50.4,157,5785,WPA2,Qualcomm,2025-12-07 16:07:47,0
9c:71:dd:f1:fc:34,LAN_743,-60.2,161,5805,WPA3,Microsoft,2025-12-07 16:07:47,0
9c:90:96:7a:a2:39,Unlimited_WiFi,-44.5,4,2427,Open,Unknown,2025-12-07 16:07:47,1
3b:e6:be:f2:ab:ba,Office_WiFi_790,-35.7,40,5200,WPA,Motorola,2025-12-07 16:07:47,0
1e:0b:4b:48:38:ba,Family_826,-41.0,44,5220,WPA3,Ubiquiti,2025-12-07 16:07:47,0
b6:c3:ab:b6:50:5d,Family_502,-44.5,48,5240,WPA3,Linksys,2025-12-07 16:07:47,0
8c:9c:b1:35:94:78,Public_WiFi,-27.0,4,2427,Open,Guest,2025-12-07 16:07:47,1
07:75:98:42:ac:3a,MainOffice_816,-48.9,1,2412,WPA,Microsoft,2025-12-07 16:07:47,0
22:ee:5f:0c:a9:17,Network_132,-58.5,36,5180,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
05:04:22:06:d2:32,Network_533,-45.9,161,5805,WPA3,Ubiquiti,2025-12-07 16:07:47,0
94:86:78:e6:7f:bd,Work_429,-81.8,48,5240,WPA3,TP-Link,2025-12-07 16:07:47,0
f5:7d:22:3a:1c:8b,Office_WiFi_672,-30.7,48,5240,WPA3,Microsoft,2025-12-07 16:07:47,0
a5:69:4a:e6:65:db,Work_475,-44.6,48,5240,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
d2:35:18:a0:80:3e,Corporate_158,-44.3,157,5785,WPA,Aruba,2025-12-07 16:07:47,0
36:a3:7b:ee:3e:88,Access_999,-52.9,11,2462,WPA2/WPA3,Samsung,2025-12-07 16:07:47,0
15:95:fe:d9:0b:26,Free_WiFi,-23.3,10,2457,,Generic,2025-12-07 16:07:47,1
52:6d:6a:c9:42:f3,Family_136,-44.5,161,5805,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
d5:fc:5b:76:a3:0b,Office_WiFi_839,-51.0,48,5240,WPA3,Huawei,2025-12-07 16:07:47,0
ae:33:e1:0a:2c:fd,Main_902,-60.8,6,2437,WPA,Ubiquiti,2025-12-07 16:07:47,0
7a:0f:23:1d:b1:b9,Private_364,-65.4,149,5745,WPA3,Qualcomm,2025-12-07 16:07:47,0
14:ae:ed:72:4f:fd,Work_629,-41.4,48,5240,WPA,Linksys,2025-12-07 16:07:47,0
63:1d:4b:67:61:16,Home_Network_516,-40.8,44,5220,WPA3,Xiaomi,2025-12-07 16:07:47,0
40:ab:d6:1b:90:c4,WLAN_523,-39.9,48,5240,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
91:6e:5d:fa:01:3e,MainOffice_146,-66.2,48,5240,WPA2,Zyxel,2025-12-07 16:07:47,0
16:41:fd:99:a4:e4,Staff_407,-30.2,48,5240,WPA,Aruba,2025-12-07 16:07:47,0
cd:6d:77:2e:33:23,Main_391,-69.3,48,5240,WPA,Netgear,2025-12-07 16:07:47,0
c5:1b:1d:67:53:1f,Corporate_5,-46.7,149,5745,WPA3,ASUS,2025-12-07 16:07:47,0
3e:1b:68:49:fd:45,Staff_580,-39.3,165,5825,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
e7:9b:2f:57:35:5a,Staff_193,-47.9,6,2437,WPA2/WPA3,Google,2025-12-07 16:07:47,0
0b:76:ab:d2:af:a7,Home_Network_756,-61.7,40,5200,WPA3,Linksys,2025-12-07 16:07:47,0
74:ef:39:d4:36:da,Guest_799,-35.1,157,5785,WPA2,Qualcomm,2025-12-07 16:07:47,0
dc:57:3a:26:b0:00,Staff_204,-64.7,157,5785,WPA3,D-Link,2025-12-07 16:07:47,0
f5:6f:ef:28:d7:f1,Free_Internet,-22.1,7,2442,,Guest,2025-12-07 16:07:47,1
7c:f7:22:1e:a5:60,Router_457,-35.2,153,5765,WPA,Apple,2025-12-07 16:07:47,0
f5:cb:16:81:8c:1d,LAN_622,-57.5,1,2412,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
a4:e6:fe:b7:5e:1e,Access_591,-52.5,157,5785,WPA3,Google,2025-12-07 16:07:47,0
01:cd:ec:4a:31:8b,Server_609,-39.9,157,5785,WPA2,Apple,2025-12-07 16:07:47,0
39:bf:13:67:2f:e3,WLAN_850,-41.0,36,5180,WPA2/WPA3,Cisco,2025-12-07 16:07:47,0
27:1d:40:e0:5c:90,Home_Network_822,-45.2,165,5825,WPA3,Netgear,2025-12-07 16:07:47,0
3d:ca:7c:04:15:f3,Home_Network_333,-51.3,11,2462,WPA2/WPA3,Google,2025-12-07 16:07:47,0
85:44:d6:f9:ee:14,Staff_244,-47.4,11,2462,WPA3,Buffalo,2025-12-07 16:07:47,0
09:e4:bd:d5:7e:6b,Family_827,-43.6,44,5220,WPA,Linksys,2025-12-07 16:07:47,0
d4:17:3f:e6:ea:44,Company_845,-49.8,165,5825,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
70:7f:de:3c:31:7d,Office_WiFi_42,-41.5,1,2412,WPA2/WPA3,Intel,2025-12-07 16:07:47,0
40:da:1b:9c:ee:cc,Public_Connection,-7.7,10,2457,Open,Demo,2025-12-07 16:07:47,1
94:5d:15:81:7a:09,Free_Internet,-30.5,4,2427,Open,Suspicious,2025-12-07 16:07:47,1
e1:66:27:91:55:3d,Network_806,-47.7,149,5745,WPA2,Buffalo,2025-12-07 16:07:47,0
af:f0:69:cd:31:1a,Company_680,-37.6,161,5805,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
82:fe:8a:36:84:20,Public_Access,-19.6,5,2432,Open,Guest,2025-12-07 16:07:47,1
9d:4f:d1:6e:aa:79,Open_WiFi,-22.0,14,2477,Open,Test,2025-12-07 16:07:47,1
10:9b:98:26:98:ff,Public_Net,-34.9,4,2427,,Public,2025-12-07 16:07:47,1
43:64:b4:20:bb:ba,Family_885,-57.9,48,5240,WPA,TP-Link,2025-12-07 16:07:47,0
5a:3d:b7:7b:5a:cf,Secure_Network_310,-51.9,48,5240,WPA,Apple,2025-12-07 16:07:47,0
d6:cc:04:97:3c:de,Admin_175,-41.2,149,5745,WPA3,Apple,2025-12-07 16:07:47,0
60:7e:25:f9:6c:c0,MainOffice_914,-47.7,6,2437,WPA,Amazon,2025-12-07 16:07:47,0
71:02:c1:d7:5c:85,WLAN_85,-75.8,161,5805,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
e9:21:93:49:af:19,Staff_918,-34.1,40,5200,WPA2,Ruckus,2025-12-07 16:07:47,0
dc:1a:9c:10:b2:0d,Corporate_46,-37.4,36,5180,WPA,Cisco,2025-12-07 16:07:47,0
cc:f3:f6:be:b3:b6,Network_436,-73.6,161,5805,WPA,Netgear,2025-12-07 16:07:47,0
44:01:f3:02:04:58,Guest_216,-37.8,157,5785,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
ab:56:5e:35:08:f0,MainOffice_163,-30.0,153,5765,WPA3,Linksys,2025-12-07 16:07:47,0
b7:e8:5f:c2:07:9a,Secure_Network_966,-51.1,11,2462,WPA,Qualcomm,2025-12-07 16:07:47,0
53:ca:eb:c0:5f:84,Server_191,-44.3,11,2462,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
9b:a0:a3:e9:d0:dd,Office_WiFi_916,-55.9,157,5785,WPA,Ruckus,2025-12-07 16:07:47,0
7c:68:cb:7a:a4:90,Company_217,-36.4,165,5825,WPA2,Xiaomi,2025-12-07 16:07:47,0
c6:19:61:95:e1:cb,Server_532,-60.5,48,5240,WPA2,Apple,2025-12-07 16:07:47,0
00:92:b0:6f:45:77,Guest_3,-54.3,157,5785,WPA3,Buffalo,2025-12-07 16:07:47,0
c1:4d:53:b4:26:35,Home_Network_298,-44.5,153,5765,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
e8:86:e1:3c:8f:ac,MainOffice_644,-60.0,48,5240,WPA,Belkin,2025-12-07 16:07:47,0
48:ea:bd:b5:5f:27,Corporate_977,-34.2,48,5240,WPA3,TP-Link,2025-12-07 16:07:47,0
cd:1f:d5:ca:4f:2d,Main_84,-48.2,44,5220,WPA2,Xiaomi,2025-12-07 16:07:47,0
43:ba:aa:0f:f5:d9,Corporate_332,-54.2,149,5745,WPA,Zyxel,2025-12-07 16:07:47,0
f1:82:c7:5a:3e:b0,Company_933,-49.6,40,5200,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
ae:cb:dd:70:b2:14,Family_424,-48.3,165,5825,WPA,Motorola,2025-12-07 16:07:47,0
e7:b2:cd:6a:bb:ba,Router_32,-44.9,6,2437,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
2b:25:72:bd:18:68,Network_266,-48.1,48,5240,WPA,Buffalo,2025-12-07 16:07:47,0
aa:45:f0:64:4f:61,WLAN_465,-55.3,48,5240,WPA,Linksys,2025-12-07 16:07:47,0
34:35:a2:d4:fd:a7,Connect_Here,-53.3,5,2432,,Demo,2025-12-07 16:07:47,1
85:b8:fe:ee:32:f0,Guest_390,-38.6,153,5765,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
47:ef:a5:be:c1:11,Private_945,-35.8,153,5765,WPA3,Xiaomi,2025-12-07 16:07:47,0
46:c4:d8:5f:f9:58,Family_711,-28.8,153,5765,WPA,Meraki,2025-12-07 16:07:47,0
d4:43:95:1d:b6:24,Office_WiFi_8,-40.5,48,5240,WPA,Ubiquiti,2025-12-07 16:07:47,0
53:8b:76:8e:7d:1b,Home_Network_195,-44.7,44,5220,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
9d:df:c8:ce:ba:98,Admin_53,-60.3,161,5805,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
93:d5:5b:fb:7d:0e,LAN_158,-46.6,40,5200,WPA,ASUS,2025-12-07 16:07:47,0
d9:e3:cb:23:49:e5,Public_Network,-10.5,7,2442,WEP,Unidentified,2025-12-07 16:07:47,1
5b:17:4b:aa:24:65,Corporate_64,-36.3,48,5240,WPA2,Google,2025-12-07 16:07:47,0
9b:a0:b0:04:8f:4b,Admin_647,-47.5,40,5200,WPA,Aruba,2025-12-07 16:07:47,0
d3:4d:4d:99:66:2d,Staff_114,-48.7,11,2462,WPA2,Ubiquiti,2025-12-07 16:07:47,0
d7:84:a6:a6:16:9c,Corporate_203,-68.2,44,5220,WPA2,TP-Link,2025-12-07 16:07:47,0
63:97:74:b8:5b:9a,MainOffice_284,-40.2,153,5765,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
ed:ee:3f:1a:18:38,Private_306,-63.1,44,5220,WPA3,Ruckus,2025-12-07 16:07:47,0
1c:c5:2e:97:3b:61,Server_97,-46.1,6,2437,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
7f:8c:cb:af:96:e7,Network_397,-59.3,153,5765,WPA,Meraki,2025-12-07 16:07:47,0
ce:e7:ca:58:52:b5,Main_225,-58.0,6,2437,WPA3,Huawei,2025-12-07 16:07:47,0
c7:a8:b5:dc:44:70,LAN_987,-63.7,36,5180,WPA2,ASUS,2025-12-07 16:07:47,0
aa:45:5b:16:da:fb,Server_538,-37.7,6,2437,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
6e:ef:c5:60:f9:35,Staff_77,-55.4,1,2412,WPA3,TP-Link,2025-12-07 16:07:47,0
43:bd:cb:c3:24:04,Public_Network,-30.2,3,2422,,Unidentified,2025-12-07 16:07:47,1
75:10:a1:cd:89:21,Server_948,-40.8,36,5180,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
